date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2018-04-26,sh.603348,17.8806305000,21.4548035000,17.8806305000,21.4548035000,14.9021530000,37482,819454.0000,2,0.068149,1,43.971160,0
2018-04-27,sh.603348,23.6032135000,23.6032135000,23.6032135000,23.6032135000,21.4548035000,27757,670887.0000,2,0.050467,1,10.013660,0
2018-05-02,sh.603348,25.9664645000,25.9664645000,25.9664645000,25.9664645000,23.6032135000,68030,1808918.0000,2,0.123691,1,10.012410,0
2018-05-03,sh.603348,28.5640875000,28.5640875000,28.5640875000,28.5640875000,25.9664645000,137352,4017546.0000,2,0.249731,1,10.003760,0
2018-05-04,sh.603348,31.4253790000,31.4253790000,31.4253790000,31.4253790000,28.5640875000,375875,12095658.0000,2,0.683409,1,10.017090,0
2018-05-07,sh.603348,34.5698700000,34.5698700000,34.5698700000,34.5698700000,31.4253790000,1473716,52169546.0000,2,2.679484,1,10.006220,0
2018-05-08,sh.603348,38.0268570000,38.0268570000,38.0268570000,38.0268570000,34.5698700000,6825951,265802532.0000,2,12.410820,1,9.999991,0
2018-05-09,sh.603348,39.0620000000,41.8158710000,38.7885660000,40.7904935000,38.0268570000,37279624,1539512915.0000,2,67.781135,1,7.267596,0
2018-05-10,sh.603348,38.7495040000,42.2357875000,38.1538085000,42.1088360000,40.7904935000,31004259,1258786685.0000,2,56.371380,1,3.231981,0
2018-05-11,sh.603348,40.8197900000,44.1400600000,40.5463560000,40.8979140000,42.1088360000,32344480,1403282945.0000,2,58.808145,1,-2.875691,0
2018-05-14,sh.603348,40.5268250000,42.9682000000,39.5502750000,42.2260220000,40.8979140000,28434049,1210801788.0000,2,51.698271,1,3.247375,0
2018-05-15,sh.603348,45.7513675000,46.4447180000,44.0424050000,46.4447180000,42.2260220000,17228726,806144131.0000,2,31.324956,1,9.990748,0
2018-05-16,sh.603348,44.9213000000,46.4447180000,41.7963400000,44.2963080000,46.4447180000,35241301,1601203770.0000,2,64.075093,1,-4.625737,0
2018-05-17,sh.603348,43.1146825000,48.7298450000,42.4799250000,46.7376830000,44.2963080000,35679944,1692547847.0000,2,64.872625,1,5.511464,0
2018-05-18,sh.603348,45.7123055000,46.4447180000,44.4330250000,46.0638635000,46.7376830000,23224464,1083088714.0000,2,42.226298,1,-1.441710,0
2018-05-21,sh.603348,46.8744000000,48.4368800000,45.8978500000,47.1966615000,46.0638635000,25619691,1241746267.0000,2,46.581256,1,2.459198,0
2018-05-22,sh.603348,45.9662085000,48.6321900000,45.5072300000,48.0364945000,47.1966615000,24111999,1168290879.0000,2,43.839998,1,1.779426,0
2018-05-23,sh.603348,49.8040500000,52.7044035000,45.7416020000,46.2103460000,48.0364945000,29863705,1513164431.0000,2,54.297645,1,-3.801584,0
2018-05-24,sh.603348,45.2728580000,45.2923890000,42.2162565000,43.8959225000,46.2103460000,19864062,896147563.0000,2,36.116476,1,-5.008451,0
2018-05-25,sh.603348,44.2377150000,45.8392570000,43.9447500000,44.3353700000,43.8959225000,17592922,806183595.0000,2,31.987131,1,1.001114,0
2018-05-28,sh.603348,43.1830410000,43.1830410000,39.9506605000,40.2338600000,44.3353700000,15430296,655941570.0000,2,28.055084,1,-9.251102,0
2018-05-29,sh.603348,40.9174450000,44.2572460000,40.5268250000,44.2572460000,40.2338600000,21833873,956300700.0000,2,39.697951,1,9.999997,0
2018-05-30,sh.603348,42.3041460000,48.6321900000,42.2162565000,44.8627070000,44.2572460000,29797293,1390935523.0000,2,54.176896,1,1.368047,0
2018-05-31,sh.603348,43.8470950000,49.3450715000,43.8470950000,49.3450715000,44.8627070000,30023506,1460793972.0000,2,54.588193,1,9.991293,0
2018-06-01,sh.603348,49.2767130000,50.2825595000,45.4584025000,47.9779015000,49.3450715000,25955597,1268995559.0000,2,47.191995,1,-2.770627,0
2018-06-04,sh.603348,47.8509500000,49.6087400000,44.9213000000,46.0736290000,47.9779015000,17616473,842223489.0000,2,32.029951,1,-3.969063,0
2018-06-05,sh.603348,46.6790900000,50.6829450000,45.2435615000,50.6829450000,46.0736290000,22458592,1120932099.0000,2,40.833804,1,10.004240,0
2018-06-06,sh.603348,52.7337000000,54.6868000000,48.0755565000,48.3001630000,50.6829450000,34135291,1793973488.0000,2,62.064165,1,-4.701353,0
2018-06-07,sh.603348,47.8509500000,50.2923250000,47.5482195000,49.3060095000,48.3001630000,22856153,1148630196.0000,2,41.556642,1,2.082496,0
2018-06-08,sh.603348,46.9720550000,47.5189230000,44.9798930000,47.1673650000,49.3060095000,19781393,943512441.0000,2,35.966169,1,-4.337497,0
2018-06-11,sh.603348,45.9759740000,46.3763595000,43.6127230000,44.2963080000,47.1673650000,15980560,735541602.0000,2,29.055564,1,-6.086954,0
2018-06-12,sh.603348,44.7748175000,45.1166100000,41.0639275000,42.7728900000,44.2963080000,14039237,616249753.0000,2,25.525885,1,-3.439156,0
2018-06-13,sh.603348,41.9916500000,43.7885020000,40.9858035000,42.0990705000,42.7728900000,13377889,579124136.0000,2,24.323435,1,-1.575339,0
2018-06-14,sh.603348,41.2982995000,42.9389035000,41.0151000000,41.5131405000,42.0990705000,10033162,431066052.0000,2,18.242113,1,-1.391794,0
2018-06-15,sh.603348,41.9916500000,42.3236770000,38.7690350000,38.9838760000,41.5131405000,11630472,478529673.0000,2,21.146313,1,-6.092685,0
2018-06-19,sh.603348,36.6206250000,37.0698380000,35.0874415000,35.0874415000,38.9838760000,8083824,296326809.0000,2,14.697862,1,-9.994986,0
2018-06-20,sh.603348,33.2027000000,36.0737570000,33.2027000000,34.8335385000,35.0874415000,11840062,418749059.0000,2,21.527385,1,-0.723635,0
2018-06-21,sh.603348,34.6772905000,35.1362690000,31.3570205000,32.3433360000,34.8335385000,13117925,443237466.0000,2,23.850773,1,-7.148863,0
