date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-01-04,sz.000403,5.7309189000,5.8710572000,5.6424105000,5.8378665500,5.7309189000,201432,3161878.5500,2,0.326268,1,1.866152,0
2000-01-05,sz.000403,5.7456703000,5.9669413000,5.7456703000,5.8931843000,5.8378665500,671442,10691217.8100,2,1.087564,1,0.947565,0
2000-01-06,sz.000403,5.8968721500,6.0111955000,5.8268030000,5.9669413000,5.8931843000,613697,9881945.1900,2,0.994032,1,1.251569,0
2000-01-07,sz.000403,6.0111955000,6.2509057500,6.0038198000,6.1550216500,5.9669413000,1751773,29095048.0200,2,2.837424,1,3.152041,0
2000-01-10,sz.000403,6.2029637000,6.3431020000,6.0480740000,6.1550216500,6.1550216500,2265370,37714204.3300,2,3.669320,1,0.000000,0
2000-01-11,sz.000403,6.1550216500,6.1771487500,5.9005600000,6.0296347500,6.1550216500,1585651,25891271.3500,2,2.568349,1,-2.037149,0
2000-01-12,sz.000403,6.0480740000,6.0849525000,5.7936123500,5.8415544000,6.0296347500,887834,14158653.5300,2,1.438064,1,-3.119267,0
2000-01-13,sz.000403,5.7899245000,6.0111955000,5.7456703000,5.7493581500,5.8415544000,306120,4831178.6000,2,0.495836,1,-1.578283,0
2000-01-14,sz.000403,5.7567338500,5.7973002000,5.6866647000,5.7014161000,5.7493581500,380960,5903270.2000,2,0.617058,1,-0.833869,0
2000-01-17,sz.000403,5.6792890000,6.0111955000,5.6719133000,5.9853805500,5.7014161000,448112,7092068.6000,2,0.725827,1,4.980592,0
2000-01-18,sz.000403,5.9116235500,6.0775768000,5.8599936500,6.0038198000,5.9853805500,666698,10800256.5700,2,1.079880,1,0.308078,0
2000-01-19,sz.000403,6.0148833500,6.0849525000,5.9337506500,6.0554497000,6.0038198000,481122,7886890.1700,2,0.779295,1,0.859947,0
2000-01-20,sz.000403,6.0849525000,6.4906160000,6.0849525000,6.4242347000,6.0554497000,2552038,44012184.5400,2,4.133649,1,6.090134,0
2000-01-21,sz.000403,6.4537375000,6.5274945000,6.2693450000,6.3246627500,6.4242347000,1629181,28279739.1500,2,2.638856,1,-1.549945,0
2000-01-24,sz.000403,6.3615412500,6.3762926500,6.0886403500,6.1919001500,6.3246627500,1269286,21320733.6700,2,2.055919,1,-2.099118,0
2000-01-25,sz.000403,6.2545936000,6.8114589500,6.1955880000,6.5606851500,6.1919001500,4819513,87124221.3100,2,7.806378,1,5.955926,0
2000-01-26,sz.000403,6.5680608500,6.7487655000,6.4943038500,6.6750085000,6.5606851500,1358744,24462705.1000,2,2.200818,1,1.742549,0
2000-01-27,sz.000403,6.6565692500,6.7635169000,6.5828122500,6.6971356000,6.6750085000,1529010,27682399.9100,2,2.476605,1,0.331489,0
2000-01-28,sz.000403,6.7487655000,6.9220944500,6.6381300000,6.7819561500,6.6971356000,1477369,27098291.0300,2,2.392960,1,1.266517,0
2000-02-14,sz.000403,6.9331580000,7.4605205500,6.8962795000,7.4531448500,6.7819561500,2515275,49241390.8500,2,4.074102,1,9.896682,0
2000-02-15,sz.000403,7.3757000000,7.7444850000,6.8962795000,7.0106028500,7.4531448500,4141908,81627351.9000,2,6.708831,1,-5.937649,0
2000-02-16,sz.000403,7.0069150000,7.0069150000,6.3099113500,6.4795524500,7.0106028500,4142487,74934545.0500,2,6.709769,1,-7.574964,0
2000-02-17,sz.000403,6.4500496500,6.7413898000,5.9005600000,5.9632534500,6.4795524500,3748553,63741027.4400,2,6.071697,1,-7.968125,0
2000-02-18,sz.000403,5.9005600000,6.5459337500,5.8563058000,6.5311823500,5.9632534500,2909215,49561356.1800,2,4.712184,1,9.523803,0
2000-02-21,sz.000403,6.5274945000,6.8225225000,6.2693450000,6.5606851500,6.5311823500,2280006,40532280.6000,2,3.693026,1,0.451733,0
2000-02-22,sz.000403,6.5274945000,6.7118870000,6.3283506000,6.4463618000,6.5606851500,1979488,35285951.5000,2,3.206264,1,-1.742560,0
2000-02-23,sz.000403,6.4463618000,6.4463618000,6.0886403500,6.1328945500,6.4463618000,984939,16648079.4300,2,1.595349,1,-4.862703,0
