date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-01-04,sh.600745,8.8849056000,9.0845664000,8.8849056000,9.0446342400,8.9348208000,167320,1509277.0000,2,0.358417,1,1.229057,0
2000-01-05,sh.600745,9.0845664000,9.2442950400,9.0646003200,9.1045324800,9.0446342400,171606,1572631.0000,2,0.367598,1,0.662246,0
2000-01-06,sh.600745,9.0845664000,9.3640915200,8.8849056000,9.3341424000,9.1045324800,296630,2692113.0000,2,0.635413,1,2.521935,0
2000-01-07,sh.600745,9.3840576000,9.8832096000,9.3740745600,9.8732265600,9.3341424000,581973,5554788.0000,2,1.246648,1,5.775400,0
2000-01-10,sh.600745,9.8632435200,10.0928534400,9.4838880000,9.9630739200,9.8732265600,766930,7431216.0000,2,1.642845,1,0.910002,0
2000-01-11,sh.600745,9.9331248000,9.9331248000,9.2942102400,9.2942102400,9.9630739200,517850,4947800.0000,2,1.109289,1,-6.713418,0
2000-01-12,sh.600745,8.3857536000,8.4855840000,8.3657875200,8.3657875200,9.2942102400,593100,4970212.0000,2,1.270483,1,-9.989262,0
2000-01-13,sh.600745,7.7967542400,8.1561436800,7.7368560000,8.0463302400,8.3657875200,1946459,15495896.0000,2,4.169521,1,-3.818612,0
2000-01-14,sh.600745,7.9564828800,7.9864320000,7.7368560000,7.7668051200,8.0463302400,803594,6299393.0000,2,1.721383,1,-3.473948,0
2000-01-17,sh.600745,7.7468390400,7.7867712000,7.4273817600,7.5471782400,7.7668051200,871351,6580868.0000,2,1.866526,1,-2.827767,0
2000-01-18,sh.600745,7.4972630400,7.7668051200,7.4673139200,7.6769577600,7.5471782400,554523,4233405.0000,2,1.187847,1,1.719578,0
2000-01-19,sh.600745,7.7069068800,7.7368560000,7.5871104000,7.6569916800,7.6769577600,403560,3098001.0000,2,0.864468,1,-0.260078,0
2000-01-20,sh.600745,7.6370256000,7.7867712000,7.6070764800,7.7368560000,7.6569916800,429590,3316081.0000,2,0.920227,1,1.043024,0
2000-01-21,sh.600745,7.7468390400,7.8366864000,7.4673139200,7.4972630400,7.7368560000,754900,5738470.0000,2,1.617075,1,-3.096771,0
2000-01-24,sh.600745,7.4573308800,7.4573308800,6.9881280000,7.1378736000,7.4972630400,951028,6771514.0000,2,2.037202,1,-4.793610,0
2000-01-25,sh.600745,7.0879584000,7.4074156800,7.0380432000,7.2876192000,7.1378736000,550113,3983636.0000,2,1.178400,1,2.097903,0
2000-01-26,sh.600745,7.2976022400,7.4373648000,7.2277209600,7.2776361600,7.2876192000,472556,3455695.0000,2,1.012265,1,-0.136989,0
2000-01-27,sh.600745,7.2876192000,7.3375344000,7.0879584000,7.1478566400,7.2776361600,933877,6693095.0000,2,2.000463,1,-1.783266,0
2000-01-28,sh.600745,7.1278905600,7.1977718400,6.9881280000,7.1977718400,7.1478566400,882373,6228539.0000,2,1.890136,1,0.698327,0
2000-02-14,sh.600745,7.2676531200,7.9165507200,7.2077548800,7.8666355200,7.1977718400,1383959,10517587.0000,2,2.964586,1,9.292650,0
2000-02-15,sh.600745,7.9664659200,7.9664659200,7.3874496000,7.4373648000,7.8666355200,1689642,12896909.0000,2,3.619392,1,-5.456857,0
2000-02-16,sh.600745,7.4273817600,7.8167203200,7.1877888000,7.7268729600,7.4373648000,1529070,11374973.0000,2,3.275429,1,3.892617,0
2000-02-17,sh.600745,7.7268729600,7.9564828800,7.4473478400,7.5272121600,7.7268729600,1584078,12092005.0000,2,3.393262,1,-2.583977,0
2000-02-18,sh.600745,7.5871104000,7.6869408000,7.4673139200,7.6370256000,7.5272121600,741714,5609317.0000,2,1.588830,1,1.458888,0
2000-02-21,sh.600745,7.6370256000,7.9365168000,7.4872800000,7.9265337600,7.6370256000,1597329,12390938.0000,2,3.421647,1,3.790849,0
2000-02-22,sh.600745,7.9664659200,8.2459910400,7.6370256000,7.6669747200,7.9265337600,1387480,11070028.0000,2,2.972129,1,-3.274562,0
2000-02-23,sh.600745,7.6370256000,7.7668051200,7.4972630400,7.5771273600,7.6669747200,649594,4959094.0000,2,1.391499,1,-1.171871,0
2000-02-24,sh.600745,7.5871104000,7.6669747200,7.4872800000,7.6669747200,7.5771273600,407799,3095702.0000,2,0.873549,1,1.185766,0
