date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2016-06-15,sh.601127,6.7082486200,8.0556730200,6.7082486200,8.0556730200,5.5918112600,67300,561061.0000,2,0.047228,1,44.062000,0
2016-06-16,sh.601127,8.8641276600,8.8641276600,8.8641276600,8.8641276600,8.0556730200,20305,187009.0000,2,0.014249,1,10.035800,0
2016-06-17,sh.601127,9.7495779800,9.7495779800,9.7495779800,9.7495779800,8.8641276600,25466,257971.0000,2,0.017871,1,9.989100,0
2016-06-20,sh.601127,10.7216484400,10.7216484400,10.7216484400,10.7216484400,9.7495779800,31994,356413.0000,2,0.022452,1,9.970400,0
2016-06-21,sh.601127,11.7899635000,11.7899635000,11.7899635000,11.7899635000,10.7216484400,46762,572835.0000,2,0.032815,1,9.964100,0
2016-06-22,sh.601127,12.9737720800,12.9737720800,12.9737720800,12.9737720800,11.7899635000,44100,594468.0000,2,0.030947,1,10.040800,0
2016-06-23,sh.601127,14.2730741800,14.2730741800,14.2730741800,14.2730741800,12.9737720800,73009,1082723.0000,2,0.051234,1,10.014800,0
2016-06-24,sh.601127,15.6974942600,15.6974942600,15.6974942600,15.6974942600,14.2730741800,319123,5204896.0000,2,0.223946,1,9.979800,0
2016-06-27,sh.601127,17.2662812400,17.2662812400,17.2662812400,17.2662812400,15.6974942600,263218,4722131.0000,2,0.184714,1,9.993900,0
2016-06-28,sh.601127,18.9890595800,18.9890595800,18.9890595800,18.9890595800,17.2662812400,264448,5217559.0000,2,0.185578,1,9.977700,0
2016-06-29,sh.601127,20.8850782000,20.8850782000,20.8850782000,20.8850782000,18.9890595800,230094,4993040.0000,2,0.161469,1,9.984800,0
2016-06-30,sh.601127,22.9735860200,22.9735860200,22.9735860200,22.9735860200,20.8850782000,710858,16968180.0000,2,0.498848,1,10.000000,0
2016-07-01,sh.601127,25.2738319600,25.2738319600,25.2738319600,25.2738319600,22.9735860200,1056260,27737388.0000,2,0.741235,1,10.012600,0
2016-07-04,sh.601127,27.8050649400,27.8050649400,27.8050649400,27.8050649400,25.2738319600,596680,17238085.0000,2,0.418723,1,10.015200,0
2016-07-05,sh.601127,30.5865338800,30.5865338800,30.5865338800,30.5865338800,27.8050649400,445008,14142354.0000,2,0.312286,1,10.003500,0
2016-07-06,sh.601127,33.6471121600,33.6471121600,33.6471121600,33.6471121600,30.5865338800,554524,19386159.0000,2,0.389140,1,10.006300,0
