date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2017-02-21,sh.600939,3.5753764200,4.2923636700,3.5753764200,4.2923636700,2.9826669600,45549,203765.0000,2,0.025096,1,43.910250,0
2017-02-22,sh.600939,4.7225560200,4.7225560200,4.7225560200,4.7225560200,4.2923636700,30675,151535.0000,2,0.016901,1,10.022280,0
2017-02-23,sh.600939,5.1909876900,5.1909876900,5.1909876900,5.1909876900,4.7225560200,29154,158306.0000,2,0.016063,1,9.919024,0
2017-02-24,sh.600939,5.7072185100,5.7072185100,5.7072185100,5.7072185100,5.1909876900,51569,307867.0000,2,0.028413,1,9.944751,0
2017-02-27,sh.600939,6.2808083100,6.2808083100,6.2808083100,6.2808083100,5.7072185100,84700,556479.0000,2,0.046667,1,10.050260,0
2017-02-28,sh.600939,6.9117570900,6.9117570900,6.9117570900,6.9117570900,6.2808083100,116994,845867.0000,2,0.064460,1,10.045660,0
2017-03-01,sh.600939,7.6000648500,7.6000648500,7.6000648500,7.6000648500,6.9117570900,117878,937130.0000,2,0.064947,1,9.958504,0
2017-03-02,sh.600939,8.3648512500,8.3648512500,8.3648512500,8.3648512500,7.6000648500,180548,1579795.0000,2,0.099475,1,10.062900,0
2017-03-03,sh.600939,9.2061162900,9.2061162900,9.2061162900,9.2061162900,8.3648512500,466592,4493281.0000,2,0.257075,1,10.057140,0
2017-03-06,sh.600939,10.1238599700,10.1238599700,10.1238599700,10.1238599700,9.2061162900,620582,6571963.0000,2,0.341918,1,9.968848,0
2017-03-07,sh.600939,11.1372019500,11.1372019500,11.1372019500,11.1372019500,10.1238599700,501128,5838141.0000,2,0.276104,1,10.009440,0
2017-03-08,sh.600939,12.2557020600,12.2557020600,12.2557020600,12.2557020600,11.1372019500,1001590,12840384.0000,2,0.551840,1,10.042920,0
2017-03-09,sh.600939,13.4793603000,13.4793603000,13.4793603000,13.4793603000,12.2557020600,2015953,28424937.0000,2,1.110718,1,9.984406,0
2017-03-10,sh.600939,14.8272963300,14.8272963300,14.8272963300,14.8272963300,13.4793603000,2078514,32237752.0000,2,1.145187,1,9.999999,0
2017-03-13,sh.600939,16.3090699800,16.3090699800,15.2957280000,16.0413947400,14.8272963300,123278056,2037821984.0000,2,67.921794,1,8.188269,0
2017-03-14,sh.600939,15.2957280000,17.5709675400,15.1140912300,16.9495785900,16.0413947400,108588357,1877649472.0000,2,59.828296,1,5.661495,0
2017-03-15,sh.600939,16.2517110000,17.5518478800,16.1561127000,17.1407751900,16.9495785900,91893820,1629263792.0000,2,50.630204,1,1.128036,0
2017-03-16,sh.600939,16.9113392700,18.8519847600,16.7488221600,18.8519847600,17.1407751900,84114681,1599761408.0000,2,46.344177,1,9.983262,0
2017-03-17,sh.600939,19.4064549000,20.7352712700,18.6416685000,19.1770189800,18.8519847600,119428125,2473414240.0000,2,65.800620,1,1.724139,0
2017-03-20,sh.600939,18.2783949600,18.8233052700,17.6856855000,18.6894676500,19.1770189800,55715266,1068048656.0000,2,30.697116,1,-2.542374,0
2017-03-21,sh.600939,18.4695915600,20.5631943300,18.1732368300,20.5631943300,18.6894676500,89551913,1868499776.0000,2,49.339897,1,10.025580,0
2017-03-22,sh.600939,20.4580362000,21.8059722300,19.6550104800,21.0507456600,20.5631943300,99699475,2165986384.0000,2,54.930840,1,2.370991,0
2017-03-23,sh.600939,20.4580362000,21.9684893400,20.4102370500,21.0507456600,21.0507456600,81026056,1792694928.0000,2,44.642455,1,0.000000,0
2017-03-24,sh.600939,20.8308695700,21.3184209000,20.0756430000,20.2572797700,21.0507456600,50173992,1077205184.0000,2,27.644073,1,-3.769300,0
2017-03-27,sh.600939,20.1999207900,20.2094806200,19.3395360900,19.4829335400,20.2572797700,37733112,774576064.0000,2,20.789593,1,-3.822564,0
2017-03-28,sh.600939,19.5116130300,19.5976515000,18.3548736000,18.4313522400,19.4829335400,42205573,825479344.0000,2,23.253759,1,-5.397441,0
2017-03-29,sh.600939,17.9724804000,20.1903609600,17.4180102600,19.9131258900,18.4313522400,73001263,1443135312.0000,2,40.221082,1,8.039415,0
2017-03-30,sh.600939,19.1674591500,19.4064549000,18.1636770000,18.1827966600,19.9131258900,51722060,1019173456.0000,2,28.497003,1,-8.689388,0
2017-03-31,sh.600939,17.9055615900,18.4409120700,16.5576255600,16.7105828400,18.1827966600,36783442,671046256.0000,2,20.266359,1,-8.096745,0
2017-04-05,sh.600939,16.3473093000,17.2172538300,16.3473093000,16.9400187600,16.7105828400,21633622,383091440.0000,2,11.919351,1,1.372996,0
2017-04-06,sh.600939,16.8253008000,17.4753692400,16.6914631800,17.1312153600,16.9400187600,25494294,458526304.0000,2,14.046443,1,1.128672,0
2017-04-07,sh.600939,17.0164974000,17.4753692400,16.8253008000,16.9208991000,17.1312153600,22378779,400760752.0000,2,12.329906,1,-1.227675,0
