date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-02-25,sh.603118,7.1922311000,7.1922311000,7.1922311000,7.1922311000,4.9940245000,60400,1039484.0000,2,0.080533,1,44.016730,0
2015-02-26,sh.603118,7.9110363000,7.9110363000,7.9110363000,7.9110363000,7.1922311000,19600,371028.0000,2,0.026133,1,9.994200,0
2015-02-27,sh.603118,8.7008862000,8.7008862000,8.7008862000,8.7008862000,7.9110363000,24300,505926.0000,2,0.032400,1,9.984100,0
2015-03-02,sh.603118,9.5701390000,9.5701390000,9.5701390000,9.5701390000,8.7008862000,57300,1312170.0000,2,0.076400,1,9.990400,0
2015-03-03,sh.603118,10.5271529000,10.5271529000,10.5271529000,10.5271529000,9.5701390000,337600,8504144.0000,2,0.450133,1,10.000000,0
2015-03-04,sh.603118,11.5802861000,11.5802861000,11.5802861000,11.5802861000,10.5271529000,7183908,199066091.0000,2,9.578544,1,10.004000,0
2015-03-05,sh.603118,11.7014800000,12.7378968000,11.4925250000,12.7378968000,11.5802861000,32458208,952743840.0000,2,43.277611,1,9.996400,0
2015-03-06,sh.603118,13.2895380000,13.6489406000,11.6555099000,11.7307337000,12.7378968000,36754079,1097238048.0000,2,49.005439,1,-7.906800,0
2015-03-09,sh.603118,11.1832716000,11.2710327000,10.6984960000,10.8614809000,11.7307337000,21997618,575053536.0000,2,29.330157,1,-7.410000,0
2015-03-10,sh.603118,10.7987944000,11.0996896000,10.7026751000,10.9659584000,10.8614809000,12693713,333008224.0000,2,16.924951,1,0.961900,0
2015-03-11,sh.603118,10.9032719000,11.1916298000,10.8698391000,10.9450629000,10.9659584000,9888856,260215776.0000,2,13.185141,1,-0.190500,0
2015-03-12,sh.603118,10.9325256000,10.9408838000,10.5229738000,10.5689439000,10.9450629000,12635267,322562480.0000,2,16.847023,1,-3.436400,0
2015-03-13,sh.603118,10.5522275000,10.9283465000,10.5522275000,10.8531227000,10.5689439000,8026003,206275617.0000,2,10.701337,1,2.688800,0
2015-03-16,sh.603118,11.0202867000,11.6596890000,11.0202867000,11.5802861000,10.8531227000,14912196,405094208.0000,2,19.882928,1,6.700000,0
2015-03-17,sh.603118,11.6513308000,11.7516292000,11.4507340000,11.6346144000,11.5802861000,11134997,308141184.0000,2,14.846663,1,0.469100,0
2015-03-18,sh.603118,11.6178980000,11.9522260000,11.5802861000,11.8184948000,11.6346144000,10780141,304421712.0000,2,14.373521,1,1.580500,0
2015-03-19,sh.603118,11.8184948000,11.8268530000,11.6387935000,11.7850620000,11.8184948000,8845930,247889087.0000,2,11.794573,1,-0.282900,0
2015-03-20,sh.603118,11.7850620000,12.2322257000,11.7307337000,12.0525244000,11.7850620000,10616230,304439312.0000,2,14.154973,1,2.269500,0
2015-03-23,sh.603118,12.0608826000,12.4746135000,12.0567035000,12.2029720000,12.0525244000,10367486,303228368.0000,2,13.823315,1,1.248300,0
2015-03-24,sh.603118,12.2656585000,12.2656585000,11.5217787000,11.8811813000,12.2029720000,11759455,334308768.0000,2,15.679273,1,-2.637000,0
2015-03-25,sh.603118,11.8602858000,12.4829717000,11.6889427000,12.3659569000,11.8811813000,12627107,364779584.0000,2,16.836143,1,4.080200,0
2015-03-26,sh.603118,12.1611810000,12.3032704000,11.8686440000,11.9981961000,12.3659569000,8494328,245561868.0000,2,11.325771,1,-2.974000,0
2015-03-27,sh.603118,12.0567035000,12.0984945000,11.9104350000,11.9898379000,11.9981961000,5089577,146378203.0000,2,6.786103,1,-0.069700,0
2015-03-30,sh.603118,11.9981961000,12.1862556000,11.8393903000,11.9564051000,11.9898379000,6098053,175120385.0000,2,8.130737,1,-0.278800,0
2015-03-31,sh.603118,11.9647633000,12.0441662000,11.8477485000,11.9104350000,11.9564051000,5679056,162260015.0000,2,7.572075,1,-0.384500,0
2015-04-01,sh.603118,11.8937186000,12.2740167000,11.8519276000,12.2155093000,11.9104350000,8815856,255357905.0000,2,11.754475,1,2.561400,0
2015-04-02,sh.603118,12.2489421000,12.4453598000,12.1193900000,12.4244643000,12.2155093000,9462407,277278912.0000,2,12.616543,1,1.710600,0
2015-04-03,sh.603118,12.3074495000,13.1850605000,12.2447630000,13.0638666000,12.4244643000,12793971,386557216.0000,2,17.058628,1,5.146300,0
2015-04-07,sh.603118,13.0387920000,13.3313290000,12.8758071000,13.2143142000,13.0638666000,10139950,318902896.0000,2,13.519933,1,1.151600,0
2015-04-08,sh.603118,13.2895380000,13.2895380000,12.5874492000,12.8967026000,13.2143142000,8989211,278170480.0000,2,11.985615,1,-2.403500,0
2015-04-09,sh.603118,12.8214788000,12.8214788000,12.1737183000,12.6459566000,12.8967026000,8001306,239485467.0000,2,10.668408,1,-1.944300,0
2015-04-10,sh.603118,12.5874492000,13.9122239000,12.4871508000,13.9122239000,12.6459566000,12261983,396041360.0000,2,16.349311,1,10.013200,0
2015-04-13,sh.603118,14.1880445000,15.1617748000,13.9665522000,14.5599844000,13.9122239000,15656646,547859632.0000,2,20.875528,1,4.656100,0
2015-04-14,sh.603118,14.2423728000,15.3205806000,14.2298355000,14.9402825000,14.5599844000,11810779,421714912.0000,2,15.747705,1,2.611900,0
2015-04-15,sh.603118,14.9402825000,15.6465504000,14.6352082000,14.7187902000,14.9402825000,12134188,438266192.0000,2,16.178917,1,-1.482500,0
2015-04-16,sh.603118,14.6268500000,14.9946108000,13.9999850000,14.7146111000,14.7187902000,7839358,272637744.0000,2,10.452477,1,-0.028400,0
2015-04-17,sh.603118,14.9319243000,15.1575957000,14.4429696000,14.4555069000,14.7146111000,7906323,278312032.0000,2,10.541764,1,-1.760900,0
