date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2006-11-20,sz.002082,3.5424804000,3.8203220000,3.4035596000,3.6397249600,2.2088407200,19036506,195671708.1500,2,79.318775,1,64.779870,0
2006-11-21,sz.002082,3.5181692600,4.0043920600,3.4730200000,4.0043920600,3.6397249600,10932390,120198757.1500,2,45.551625,1,10.019090,0
2006-11-22,sz.002082,3.9245126000,4.2718146000,3.8272680400,4.1363668200,4.0043920600,7211920,84294896.3000,2,30.049667,1,3.295751,0
2006-11-23,sz.002082,4.0634334000,4.1328938000,3.9696618600,4.0530143400,4.1363668200,4250379,49226474.3000,2,17.709912,1,-2.015111,0
2006-11-24,sz.002082,3.9904999800,4.2926527200,3.9592428000,4.0946905800,4.0530143400,3106963,37147631.8700,2,12.945679,1,1.028277,0
2006-11-27,sz.002082,4.1016366200,4.2301383600,4.0669064200,4.1467858800,4.0946905800,1758917,20920390.6600,2,7.328821,1,1.272261,0
2006-11-28,sz.002082,4.1328938000,4.1676240000,4.0148111200,4.0981636000,4.1467858800,2267308,26485237.1200,2,9.447117,1,-1.172524,0
2006-11-29,sz.002082,4.0460683000,4.1502589000,3.9939730000,4.0564873600,4.0981636000,1327925,15648284.0800,2,5.533021,1,-1.016948,0
2006-11-30,sz.002082,4.0460683000,4.2266653400,4.0287032000,4.1954081600,4.0564873600,2269676,27181692.3800,2,9.456983,1,3.424654,0
2006-12-01,sz.002082,4.1606779600,4.6156435800,4.1259477600,4.6156435800,4.1954081600,4067164,52553656.7200,2,16.946517,1,10.016560,0
2006-12-04,sz.002082,4.6225896200,5.0254599400,4.5704943200,4.8518089400,4.6156435800,3886983,52699052.5000,2,16.195763,1,5.116632,0
2006-12-05,sz.002082,4.8518089400,4.8552819600,4.6156435800,4.6920500200,4.8518089400,2957662,40140239.3200,2,12.323592,1,-3.292770,0
2006-12-06,sz.002082,4.6538468000,4.8552819600,4.3760052000,4.7580374000,4.6920500200,2833260,37720158.8700,2,11.805250,1,1.406363,0
2006-12-07,sz.002082,4.7233072000,4.9316884000,4.5149260000,4.7233072000,4.7580374000,2525882,34938817.1400,2,10.524508,1,-0.729923,0
2006-12-08,sz.002082,4.7233072000,4.7233072000,4.4801958000,4.5149260000,4.7233072000,1644030,21553758.7400,2,6.850125,1,-4.411767,0
2006-12-11,sz.002082,4.4801958000,4.6260626400,4.4663037200,4.5982784800,4.5149260000,856221,11176736.5300,2,3.567588,1,1.846152,0
