date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-01-04,sh.600859,3.3170745600,3.3793670400,3.2080627200,3.3534118400,3.2495910400,408869,2619220.0000,2,0.230302,1,3.194885,0
2000-01-05,sh.600859,3.3482208000,3.6233459200,3.3482208000,3.4416595200,3.3534118400,981276,6646316.0000,2,0.552718,1,2.631580,0
2000-01-06,sh.600859,3.4260864000,3.5299072000,3.3534118400,3.4987609600,3.4416595200,680318,4544924.0000,2,0.383199,1,1.659120,0
2000-01-07,sh.600859,3.5299072000,3.8309875200,3.5299072000,3.7479308800,3.4987609600,2845865,20306401.0000,2,1.602976,1,7.121662,0
2000-01-10,sh.600859,3.7479308800,3.7790771200,3.5870086400,3.7271667200,3.7479308800,1899120,13508599.0000,2,1.069708,1,-0.554016,0
2000-01-11,sh.600859,3.7271667200,3.7375488000,3.4728057600,3.5247161600,3.7271667200,1406555,9810625.0000,2,0.792263,1,-5.431753,0
2000-01-12,sh.600859,3.4935699200,3.6544921600,3.4779968000,3.5350982400,3.5247161600,1386455,9511948.0000,2,0.780941,1,0.294550,0
2000-01-13,sh.600859,3.5299072000,3.6337280000,3.4779968000,3.4831878400,3.5350982400,601386,4120386.0000,2,0.338740,1,-1.468427,0
2000-01-14,sh.600859,3.4728057600,3.5299072000,3.3741760000,3.3845580800,3.4831878400,570905,3761472.0000,2,0.321571,1,-2.831595,0
2000-01-17,sh.600859,3.3741760000,3.4260864000,3.3274566400,3.4260864000,3.3845580800,595915,3870255.0000,2,0.335658,1,1.226993,0
2000-01-18,sh.600859,3.4260864000,3.4883788800,3.4053222400,3.4416595200,3.4260864000,517485,3443030.0000,2,0.291481,1,0.454549,0
2000-01-19,sh.600859,3.4676147200,3.4676147200,3.3741760000,3.4364684800,3.4416595200,362688,2395379.0000,2,0.204289,1,-0.150833,0
2000-01-20,sh.600859,3.4312774400,3.4520416000,3.3793670400,3.4520416000,3.4364684800,750300,4930295.0000,2,0.422618,1,0.453175,0
2000-01-21,sh.600859,3.4779968000,3.5818176000,3.4416595200,3.4831878400,3.4520416000,1089334,7367793.0000,2,0.613584,1,0.902255,0
2000-01-24,sh.600859,3.4883788800,3.6648742400,3.4831878400,3.5818176000,3.4831878400,1157576,7949574.0000,2,0.652022,1,2.831595,0
2000-01-25,sh.600859,3.6077728000,3.6337280000,3.5039520000,3.5350982400,3.5818176000,731540,5010905.0000,2,0.412051,1,-1.304350,0
2000-01-26,sh.600859,3.5558624000,3.5818176000,3.4520416000,3.4831878400,3.5350982400,547814,3684422.0000,2,0.308564,1,-1.468427,0
2000-01-27,sh.600859,3.4676147200,3.5039520000,3.4260864000,3.4779968000,3.4831878400,1020638,6785619.0000,2,0.574890,1,-0.149035,0
2000-01-28,sh.600859,3.4779968000,3.6441100800,3.4312774400,3.5714355200,3.4779968000,1839451,12560884.0000,2,1.036098,1,2.686572,0
2000-02-14,sh.600859,3.6596832000,3.9296172800,3.6596832000,3.9296172800,3.5714355200,3106856,23109026.0000,2,1.749983,1,10.029070,0
2000-02-15,sh.600859,4.0749664000,4.3241363200,3.9971008000,4.1009216000,3.9296172800,8180986,66818051.0000,2,4.608062,1,4.359312,0
2000-02-16,sh.600859,4.1009216000,4.5058227200,4.1009216000,4.2566528000,4.1009216000,7389557,60870261.0000,2,4.162278,1,3.797465,0
2000-02-17,sh.600859,4.3864288000,4.5681152000,3.8932800000,3.9451904000,4.2566528000,7064980,57605584.0000,2,3.979455,1,-7.317072,0
2000-02-18,sh.600859,3.8932800000,3.8932800000,3.6856384000,3.8828979200,3.9451904000,3287390,24125860.0000,2,1.851671,1,-1.578946,0
2000-02-21,sh.600859,3.8932800000,4.2566528000,3.8413696000,4.1528320000,3.8828979200,5360825,42138874.0000,2,3.019565,1,6.951871,0
