date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2016-05-30,sz.002800,9.1272073200,10.9546243700,9.1272073200,10.9546243700,7.6060061000,15863,174530.0000,2,0.084920,1,44.026000,0
2016-05-31,sz.002800,12.0510746000,12.0510746000,12.0510746000,12.0510746000,10.9546243700,1000,12200.0000,2,0.005353,1,10.009000,0
2016-06-01,sz.002800,13.2561820600,13.2561820600,13.2561820600,13.2561820600,12.0510746000,4024,54002.0000,2,0.021542,1,10.000000,0
2016-06-02,sz.002800,14.5798246800,14.5798246800,14.5798246800,14.5798246800,13.2561820600,5200,76752.0000,2,0.027837,1,9.985100,0
2016-06-03,sz.002800,16.0417583200,16.0417583200,16.0417583200,16.0417583200,14.5798246800,3600,58464.0000,2,0.019272,1,10.027100,0
2016-06-06,sz.002800,17.6419829800,17.6419829800,17.6419829800,17.6419829800,16.0417583200,6503,116143.0000,2,0.034813,1,9.975400,0
2016-06-07,sz.002800,19.4101324500,19.4101324500,19.4101324500,19.4101324500,17.6419829800,7000,137550.0000,2,0.037473,1,10.022400,0
2016-06-08,sz.002800,21.3560846600,21.3560846600,21.3560846600,21.3560846600,19.4101324500,16100,348082.0000,2,0.086188,1,10.025500,0
2016-06-13,sz.002800,23.4897175400,23.4897175400,23.4897175400,23.4897175400,21.3560846600,50059,1190403.0000,2,0.267982,1,9.990700,0
2016-06-14,sz.002800,25.8406648800,25.8406648800,25.8406648800,25.8406648800,23.4897175400,37200,973152.0000,2,0.199143,1,10.008400,0
2016-06-15,sz.002800,28.4286825400,28.4286825400,28.4286825400,28.4286825400,25.8406648800,33100,952618.0000,2,0.177195,1,10.015300,0
2016-06-16,sz.002800,31.2735263800,31.2735263800,31.2735263800,31.2735263800,28.4286825400,36535,1156698.0000,2,0.195584,1,10.006900,0
2016-06-17,sz.002800,34.4048301900,34.4048301900,34.4048301900,34.4048301900,31.2735263800,53516,1863962.0000,2,0.286488,1,10.012600,0
2016-06-20,sz.002800,37.8423498300,37.8423498300,37.8423498300,37.8423498300,34.4048301900,73411,2812375.0000,2,0.392993,1,9.991400,0
2016-06-21,sz.002800,41.6255970200,41.6255970200,41.6255970200,41.6255970200,37.8423498300,53930,2272610.0000,2,0.288704,1,9.997400,0
2016-06-22,sz.002800,45.7842055500,45.7842055500,45.7842055500,45.7842055500,41.6255970200,66162,3066608.0000,2,0.354186,1,9.990500,0
2016-06-23,sz.002800,50.3675650700,50.3675650700,50.3675650700,50.3675650700,45.7842055500,67530,3443354.0000,2,0.361510,1,10.010800,0
2016-06-24,sz.002800,55.4053093700,55.4053093700,55.4053093700,55.4053093700,50.3675650700,174709,9799427.0000,2,0.935273,1,10.002000,0
2016-06-27,sz.002800,60.9468281000,60.9468281000,60.9468281000,60.9468281000,55.4053093700,107196,6613993.0000,2,0.573854,1,10.001800,0
2016-06-28,sz.002800,67.0415109100,67.0415109100,67.0415109100,67.0415109100,60.9468281000,262190,17794835.0000,2,1.403587,1,10.000000,0
2016-06-29,sz.002800,73.7486253800,73.7486253800,73.7486253800,73.7486253800,67.0415109100,89618,6690879.0000,2,0.479754,1,10.004400,0
