date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-01-04,sz.000735,4.5296203700,4.6978137000,4.5238206000,4.6398160000,4.5876180700,945794,7548416.1200,2,0.951786,1,1.137802,0
2000-01-05,sz.000735,4.5064212900,4.7732107100,4.5064212900,4.6920139300,4.6398160000,2763986,22371304.9000,2,2.781497,1,1.125002,0
2000-01-06,sz.000735,4.5702187600,4.7616111700,4.5702187600,4.7558114000,4.6920139300,2013980,16327505.3100,2,2.026740,1,1.359699,0
2000-01-07,sz.000735,4.6340162300,4.8602072600,4.6340162300,4.8544074900,4.7558114000,3797979,31290249.2600,2,3.822041,1,2.073172,0
2000-01-10,sz.000735,4.9298045000,5.0052015100,4.7964097900,4.8892061100,4.8544074900,2205247,18546798.5900,2,2.219218,1,0.716851,0
2000-01-11,sz.000735,4.9008056500,4.9008056500,4.6166169200,4.6688148500,4.8892061100,1144462,9385625.4600,2,1.151713,1,-4.507712,0
2000-01-12,sz.000735,4.6398160000,4.6688148500,4.4832222100,4.5470196800,4.6688148500,1182212,9257651.8300,2,1.189702,1,-2.608696,0
2000-01-13,sz.000735,4.5470196800,4.5818183000,4.4948217500,4.5586192200,4.5470196800,496418,3871386.0000,2,0.499563,1,0.255102,0
2000-01-14,sz.000735,4.5586192200,4.5586192200,4.4252245100,4.4368240500,4.5586192200,488700,3779153.6300,2,0.491796,1,-2.671756,0
2000-01-17,sz.000735,4.4078252000,4.4368240500,4.2280323300,4.3382279600,4.4368240500,1023433,7589183.7100,2,1.029917,1,-2.222223,0
2000-01-18,sz.000735,4.3382279600,4.4310242800,4.2628309500,4.3962256600,4.3382279600,734680,5503982.2000,2,0.739335,1,1.336897,0
2000-01-19,sz.000735,4.3962256600,4.4194247400,4.2918298000,4.3150288800,4.3962256600,640700,4770928.4000,2,0.644759,1,-1.846964,0
2000-01-20,sz.000735,4.3208286500,4.4484235900,4.3092291100,4.4252245100,4.3150288800,747424,5660853.7400,2,0.752159,1,2.553764,0
