date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2006-07-05,sh.601988,2.0945465100,2.1260434500,1.9738082400,1.9895567100,1.6168429200,1763902019,6846112425.0000,2,51.060299,1,23.051950,0
2006-07-06,sh.601988,1.9685587500,1.9738082400,1.9370618100,1.9528102800,1.9895567100,372556548,1386100892.0000,2,10.784527,1,-1.846964,0
2006-07-07,sh.601988,1.9528102800,1.9580597700,1.9213133400,1.9318123200,1.9528102800,209798556,773673491.0000,2,6.073113,1,-1.075268,0
2006-07-10,sh.601988,1.9318123200,1.9528102800,1.9213133400,1.9423113000,1.9318123200,112723615,416198698.0000,2,3.263051,1,0.543478,0
2006-07-11,sh.601988,1.9475607900,1.9843072200,1.9265628300,1.9685587500,1.9423113000,135645050,502750832.0000,2,3.926565,1,1.351350,0
2006-07-12,sh.601988,1.9633092600,1.9633092600,1.9423113000,1.9423113000,1.9685587500,100725025,373950898.0000,2,2.915723,1,-1.333332,0
2006-07-13,sh.601988,1.9423113000,1.9423113000,1.8845669100,1.8898164000,1.9423113000,258989832,942429333.0000,2,7.497071,1,-2.702707,0
2006-07-14,sh.601988,1.8740679300,1.9055648700,1.8635689500,1.8845669100,1.8898164000,118966331,426321591.0000,2,3.443761,1,-0.277778,0
2006-07-17,sh.601988,1.8793174200,1.8845669100,1.8635689500,1.8793174200,1.8845669100,67495933,241009743.0000,2,1.953829,1,-0.278551,0
2006-07-18,sh.601988,1.8845669100,1.8845669100,1.8583194600,1.8740679300,1.8793174200,57243142,203499341.0000,2,1.657038,1,-0.279329,0
2006-07-19,sh.601988,1.8740679300,1.8740679300,1.8268225200,1.8373215000,1.8740679300,95222836,334635610.0000,2,2.756449,1,-1.960783,0
2006-07-20,sh.601988,1.8320720100,1.8478204800,1.8320720100,1.8425709900,1.8373215000,53178063,186634938.0000,2,1.539364,1,0.285714,0
2006-07-21,sh.601988,1.8425709900,1.8635689500,1.8320720100,1.8425709900,1.8425709900,60634862,213124493.0000,2,1.755219,1,0.000000,0
2006-07-24,sh.601988,1.8268225200,1.8320720100,1.8110740500,1.8163235400,1.8425709900,66774440,231387116.0000,2,1.932943,1,-1.424500,0
2006-07-25,sh.601988,1.8163235400,1.8320720100,1.8163235400,1.8215730300,1.8163235400,52818380,183392203.0000,2,1.528952,1,0.289017,0
2006-07-26,sh.601988,1.8215730300,1.8215730300,1.8005750700,1.8110740500,1.8215730300,74410690,256198150.0000,2,2.153993,1,-0.576368,0
2006-07-27,sh.601988,1.8110740500,1.8583194600,1.8058245600,1.8268225200,1.8110740500,92582190,323081886.0000,2,2.680010,1,0.869564,0
2006-07-28,sh.601988,1.8268225200,1.8268225200,1.8005750700,1.8110740500,1.8268225200,59160128,203845540.0000,2,1.712529,1,-0.862068,0
2006-07-31,sh.601988,1.8058245600,1.8110740500,1.7533296600,1.7638286400,1.8110740500,89322402,302049293.0000,2,2.585647,1,-2.608700,0
2006-08-01,sh.601988,1.7638286400,1.7638286400,1.7323317000,1.7428306800,1.7638286400,88418114,293918023.0000,2,2.559471,1,-1.190475,0
2006-08-02,sh.601988,1.7323317000,1.7638286400,1.7218327200,1.7585791500,1.7428306800,102511776,339633521.0000,2,2.967445,1,0.903614,0
2006-08-03,sh.601988,1.7428306800,1.7585791500,1.7375811900,1.7533296600,1.7585791500,50889734,169260939.0000,2,1.473123,1,-0.298507,0
2006-08-04,sh.601988,1.7533296600,1.7585791500,1.7218327200,1.7270822100,1.7533296600,44824229,148433255.0000,2,1.297543,1,-1.497005,0
2006-08-07,sh.601988,1.7218327200,1.7218327200,1.6903357800,1.6955852700,1.7270822100,57607780,187260773.0000,2,1.667593,1,-1.823707,0
2006-08-08,sh.601988,1.6955852700,1.7218327200,1.6955852700,1.7165832300,1.6955852700,44421231,144421127.0000,2,1.285877,1,1.238389,0
2006-08-09,sh.601988,1.7165832300,1.7218327200,1.7008347600,1.7060842500,1.7165832300,36077938,117505383.0000,2,1.044361,1,-0.611620,0
2006-08-10,sh.601988,1.7060842500,1.7270822100,1.7060842500,1.7218327200,1.7060842500,37938593,124213515.0000,2,1.098222,1,0.923076,0
2006-08-11,sh.601988,1.7218327200,1.7270822100,1.7060842500,1.7165832300,1.7218327200,24708127,80733985.0000,2,0.715235,1,-0.304878,0
