date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2001-02-16,sh.600386,3.5864300000,3.6309512000,3.4281324000,3.5913768000,2.4536128000,38914673,554733680.0000,2,48.643341,1,46.370970,0
2001-02-19,sh.600386,3.6136374000,3.7422542000,3.6012704000,3.6729990000,3.5913768000,17124447,254917775.0000,2,21.405559,1,2.272727,0
2001-02-20,sh.600386,3.6705256000,3.7298872000,3.6358980000,3.6705256000,3.6729990000,8700318,129349445.0000,2,10.875398,1,-0.067342,0
2001-02-21,sh.600386,3.6606320000,3.6606320000,3.5344886000,3.5592226000,3.6705256000,6509965,94317099.0000,2,8.137456,1,-3.032344,0
2001-02-22,sh.600386,3.5616960000,3.6903128000,3.5616960000,3.6507384000,3.5592226000,3942725,58055892.0000,2,4.928406,1,2.571229,0
2001-02-23,sh.600386,3.6631054000,3.7472010000,3.6358980000,3.7274138000,3.6507384000,4499515,67170706.0000,2,5.624394,1,2.100267,0
2001-02-26,sh.600386,3.7496744000,3.7892488000,3.7224670000,3.7422542000,3.7274138000,6627067,100728475.0000,2,8.283834,1,0.398145,0
2001-02-27,sh.600386,3.7472010000,3.7719350000,3.6977330000,3.7373074000,3.7422542000,3890001,58644313.0000,2,4.862501,1,-0.132191,0
2001-02-28,sh.600386,3.7323606000,3.7694616000,3.7051532000,3.7620414000,3.7373074000,2498872,37696934.0000,2,3.123590,1,0.661816,0
2001-03-01,sh.600386,3.7595680000,3.8139828000,3.7249404000,3.7595680000,3.7620414000,2722069,41531449.0000,2,3.402586,1,-0.065748,0
2001-03-02,sh.600386,3.7595680000,3.7966690000,3.7348340000,3.7397808000,3.7595680000,2723951,41456269.0000,2,3.404939,1,-0.526315,0
2001-03-05,sh.600386,3.7472010000,3.7595680000,3.7150468000,3.7521478000,3.7397808000,1783155,26974547.0000,2,2.228944,1,0.330689,0
2001-03-06,sh.600386,3.7472010000,3.8659242000,3.7348340000,3.8461370000,3.7521478000,4099415,63273288.0000,2,5.124269,1,2.504945,0
2001-03-07,sh.600386,3.8585040000,3.8708710000,3.8164562000,3.8288232000,3.8461370000,2032942,31586718.0000,2,2.541178,1,-0.450165,0
2001-03-08,sh.600386,3.8337700000,3.8585040000,3.8115094000,3.8288232000,3.8288232000,1694758,26272511.0000,2,2.118448,1,0.000000,0
