date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2017-04-12,sz.300639,8.9901262200,10.7865220800,8.9901262200,10.7865220800,7.4910929400,7600,197502.0000,2,0.033778,1,43.991300,0
2017-04-13,sz.300639,11.8659889800,11.8659889800,11.8659889800,11.8659889800,10.7865220800,1255,36558.0000,2,0.005578,1,10.007550,0
2017-04-14,sz.300639,13.0513658400,13.0513658400,13.0513658400,13.0513658400,11.8659889800,3910,125276.0000,2,0.017378,1,9.989708,0
2017-04-17,sz.300639,14.3548730400,14.3548730400,14.3548730400,14.3548730400,13.0513658400,4010,141312.0000,2,0.017822,1,9.987517,0
2017-04-18,sz.300639,15.7887309600,15.7887309600,15.7887309600,15.7887309600,14.3548730400,6111,236862.0000,2,0.027160,1,9.988640,0
2017-04-19,sz.300639,17.3692334400,17.3692334400,17.3692334400,17.3692334400,15.7887309600,10055,428745.0000,2,0.044689,1,10.010320,0
2017-04-20,sz.300639,19.1045274000,19.1045274000,19.1045274000,19.1045274000,17.3692334400,20900,980210.0000,2,0.092889,1,9.990624,0
2017-04-21,sz.300639,21.0149801400,21.0149801400,21.0149801400,21.0149801400,19.1045274000,135739,7002775.0000,2,0.603284,1,9.999996,0
2017-04-24,sz.300639,21.9966840000,22.3021935000,19.8214563600,19.8377502000,21.0149801400,10766800,563138288.0000,2,47.852444,1,-5.601860,0
2017-04-25,sz.300639,19.9558805400,20.8357479000,19.5851956800,19.7399871600,19.8377502000,6600695,326329360.0000,2,29.336422,1,-0.492817,0
2017-04-26,sz.300639,19.1452620000,19.6259302800,18.7949444400,18.8845605600,19.7399871600,6093306,286067664.0000,2,27.081360,1,-4.333468,0
2017-04-27,sz.300639,18.8560463400,20.4365488200,18.7379160000,19.9314397800,18.8845605600,7053452,341008576.0000,2,31.348676,1,5.543571,0
2017-04-28,sz.300639,19.7359137000,20.5506057000,19.7236933200,19.8458971200,19.9314397800,4963566,243802132.0000,2,22.060293,1,-0.429183,0
2017-05-02,sz.300639,19.8662644200,19.9599540000,19.1574823800,19.4670653400,19.8458971200,3548185,170098009.0000,2,15.769711,1,-1.908868,0
2017-05-03,sz.300639,19.4589184200,20.2450962000,19.1534089200,20.2450962000,19.4670653400,5635046,272841440.0000,2,25.044649,1,3.996652,0
