date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2011-05-31,sz.300224,4.5247406000,5.3755283000,4.5247406000,5.1580337000,4.4970207000,28006781,657453344.0500,2,87.521191,1,14.698910,0
2011-06-01,sz.300224,5.1089908000,5.5589061000,5.0961970000,5.2454580000,5.1580337000,17499309,435623680.6100,2,54.685341,1,1.694900,0
2011-06-02,sz.300224,5.1601660000,5.6441981000,5.1601660000,5.5546415000,5.2454580000,14134769,355048596.2400,2,44.171153,1,5.894300,0
2011-06-03,sz.300224,5.4437619000,5.5546415000,5.3520730000,5.4373650000,5.5546415000,10193999,260223384.5500,2,31.856247,1,-2.111300,0
2011-06-07,sz.300224,5.3861898000,5.6612565000,5.3861898000,5.3925867000,5.4373650000,9383625,242128805.7200,2,29.323828,1,-0.823500,0
2011-06-08,sz.300224,5.3563376000,5.4053805000,5.0066404000,5.0834032000,5.3925867000,9809861,237295401.9500,2,30.655816,1,-5.733500,0
2011-06-09,sz.300224,5.0258311000,5.0855355000,4.9213484000,4.9362745000,5.0834032000,6314052,147658319.8600,2,19.731413,1,-2.894300,0
2011-06-10,sz.300224,4.8936285000,4.9341422000,4.6910600000,4.7848812000,4.9362745000,5949133,133959272.7300,2,18.591041,1,-3.067000,0
2011-06-13,sz.300224,4.7123830000,4.9256130000,4.6654724000,4.8552471000,4.7848812000,4496518,101859915.9500,2,14.051619,1,1.470600,0
2011-06-14,sz.300224,4.8381887000,4.9000254000,4.7976750000,4.8360564000,4.8552471000,3803942,86601781.5800,2,11.887319,1,-0.395300,0
2011-06-15,sz.300224,4.8062042000,4.9789205000,4.7976750000,4.7976750000,4.8360564000,3742521,85901701.1300,2,11.695378,1,-0.793700,0
2011-06-16,sz.300224,4.7401029000,5.0109050000,4.7166476000,4.9149515000,4.7976750000,5780156,131841072.0200,2,18.062987,1,2.444400,0
2011-06-17,sz.300224,4.8723055000,4.9042900000,4.5887096000,4.5908419000,4.9149515000,5472195,121651504.5100,2,17.100609,1,-6.594400,0
2011-06-20,sz.300224,4.5417990000,4.6015034000,4.4586393000,4.5311375000,4.5908419000,2572126,54557104.0400,2,8.037894,1,-1.300500,0
2011-06-21,sz.300224,4.5332698000,4.6228264000,4.4351840000,4.5545928000,4.5311375000,3448319,73134140.4000,2,10.775997,1,0.517600,0
2011-06-22,sz.300224,4.5098145000,4.6228264000,4.4565070000,4.5268729000,4.5545928000,2994104,63966338.9400,2,9.356575,1,-0.608600,0
2011-06-23,sz.300224,4.4863592000,4.6612078000,4.3712150000,4.6249587000,4.5268729000,4935251,105340809.3200,2,15.422659,1,2.166700,0
2011-06-24,sz.300224,4.5737835000,4.8957608000,4.5588574000,4.8317918000,4.6249587000,6000840,133562595.5900,2,18.752625,1,4.472100,0
2011-06-27,sz.300224,4.8253949000,5.0087727000,4.7998073000,4.8893639000,4.8317918000,5007473,115253966.0200,2,15.648353,1,1.191500,0
2011-06-28,sz.300224,4.8957608000,4.9554652000,4.8147334000,4.9170838000,4.8893639000,3264666,75085414.8500,2,10.202081,1,0.566900,0
2011-06-29,sz.300224,4.9042900000,4.9256130000,4.7379706000,4.7379706000,4.9170838000,3841196,86903400.2000,2,12.003737,1,-3.642700,0
