date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-12-22,sz.300150,11.9153552200,12.7119424000,11.7083680000,12.4192332000,6.8974832200,24226109,1419561552.9500,2,86.306053,1,80.054560,0
2010-12-23,sz.300150,12.1265240000,12.7955736000,11.2902120000,11.6874602000,12.4192332000,14486604,844960475.7600,2,51.608849,1,-5.892300,0
2010-12-24,sz.300150,11.9153552200,12.3251481000,11.5871027600,12.0638006000,11.6874602000,9035641,518061366.0000,2,32.189672,1,3.220000,0
2010-12-27,sz.300150,11.9550800400,12.0198942200,10.8574205400,10.8574205400,12.0638006000,7319423,391708805.4800,2,26.075607,1,-10.000000,0
2010-12-28,sz.300150,10.2343681000,10.3493610000,9.7723057200,9.7723057200,10.8574205400,5580039,264434183.5100,2,19.879013,1,-9.994200,0
2010-12-29,sz.300150,9.9249326600,10.1737354800,9.7806688400,10.0566518000,9.7723057200,3896014,186171132.3800,2,13.879637,1,2.909700,0
2010-12-30,sz.300150,9.8998433000,10.4246290800,9.5778631800,10.1402830000,10.0566518000,4093453,195496007.1400,2,14.583017,1,0.831600,0
2010-12-31,sz.300150,9.9730206000,10.3430886600,9.8162121000,9.9939284000,10.1402830000,2971376,143600674.9500,2,10.585593,1,-1.443300,0
2011-01-04,sz.300150,10.0043823000,10.4455368800,9.9102972000,10.4099936200,9.9939284000,3929825,191862024.6200,2,14.000089,1,4.163200,0
2011-01-05,sz.300150,10.2427312200,11.4156588000,10.1820986000,10.8511482000,10.4099936200,4739012,247405197.8600,2,16.882836,1,4.237800,0
2011-01-06,sz.300150,10.7257014000,11.2379425000,10.7257014000,11.1124957000,10.8511482000,2634374,138791384.8100,2,9.385016,1,2.408500,0
2011-01-07,sz.300150,10.9347794000,11.0811340000,10.6190716200,10.8093326000,11.1124957000,2136116,110440321.2900,2,7.609961,1,-2.728100,0
2011-01-10,sz.300150,10.6629780000,10.9285070600,10.1361014400,10.1925525000,10.8093326000,1884436,94926720.5000,2,6.713345,1,-5.706000,0
2011-01-11,sz.300150,10.1151936400,10.1151936400,9.1785242000,9.4085100000,10.1925525000,2873593,131372819.6600,2,10.237239,1,-7.692300,0
2011-01-12,sz.300150,9.4085100000,9.5109582200,9.0948930000,9.2412476000,9.4085100000,2065504,91114968.1000,2,7.358404,1,-1.777800,0
2011-01-13,sz.300150,9.3478773800,9.8643000400,9.2140674600,9.8287567800,9.2412476000,2754761,126024025.6300,2,9.813897,1,6.357500,0
2011-01-14,sz.300150,9.6761298400,9.8015766400,9.3959653200,9.5130490000,9.8287567800,2178787,100078936.9700,2,7.761977,1,-3.212100,0
2011-01-17,sz.300150,9.4064192200,9.4775057400,8.5617441000,8.5638348800,9.5130490000,2022473,85668251.9600,2,7.205105,1,-9.978000,0
2011-01-18,sz.300150,8.3903001400,8.6558292000,8.3903001400,8.4258434000,8.5638348800,972622,39598563.9100,2,3.464988,1,-1.611300,0
2011-01-19,sz.300150,8.5073838200,9.0948930000,8.4279341800,8.7582774200,8.4258434000,2800293,117360649.0500,2,9.976106,1,3.945400,0
2011-01-20,sz.300150,8.7770944400,8.7770944400,8.0934093800,8.1122264000,8.7582774200,2651536,105665680.1300,2,9.446156,1,-7.376500,0
2011-01-21,sz.300150,7.9198746400,8.4049356000,7.8822406000,8.0913186000,8.1122264000,1730845,67408365.0700,2,6.166174,1,-0.257700,0
2011-01-24,sz.300150,8.0913186000,8.2376732000,7.8404250000,7.8759682600,8.0913186000,1138569,43467951.9800,2,4.056177,1,-2.661500,0
2011-01-25,sz.300150,7.7463399000,7.9031484000,7.5163541000,7.8885129400,7.8759682600,1311034,47898056.3100,2,4.670588,1,0.159300,0
2011-01-26,sz.300150,7.8885129400,8.2585810000,7.8278803200,8.0181413000,7.8885129400,1151835,44405399.4200,2,4.103438,1,1.643300,0
2011-01-27,sz.300150,8.0202320800,8.2334916400,7.7358860000,8.0474122200,8.0181413000,1238981,47745420.2200,2,4.413897,1,0.365100,0
