date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2017-12-01,sh.603848,9.0961244000,10.9115072000,9.0961244000,10.9115072000,7.5785028000,15400,174755.0000,2,0.037561,1,43.979720,0
2017-12-04,sh.603848,12.0065000000,12.0065000000,12.0065000000,12.0065000000,10.9115072000,11760,147000.0000,2,0.028683,1,10.035210,0
2017-12-05,sh.603848,13.2071500000,13.2071500000,13.2071500000,13.2071500000,12.0065000000,38583,530516.0000,2,0.094105,1,10.000000,0
2017-12-06,sh.603848,14.5326676000,14.5326676000,14.5326676000,14.5326676000,13.2071500000,66980,1013407.0000,2,0.163366,1,10.036360,0
2017-12-07,sh.603848,15.9830528000,15.9830528000,15.9830528000,15.9830528000,14.5326676000,113736,1892567.0000,2,0.277405,1,9.980166,0
2017-12-08,sh.603848,17.5775160000,17.5775160000,17.5775160000,17.5775160000,15.9830528000,356287,6520052.0000,2,0.868993,1,9.975961,0
2017-12-11,sh.603848,19.3352676000,19.3352676000,19.3352676000,19.3352676000,17.5775160000,248050,4993247.0000,2,0.605000,1,10.000000,0
2017-12-12,sh.603848,21.2659128000,21.2659128000,21.2659128000,21.2659128000,19.3352676000,954431,21131102.0000,2,2.327880,1,9.985098,0
2017-12-13,sh.603848,22.7643240000,23.3886620000,22.1399860000,23.3886620000,21.2659128000,30759252,731252004.0000,2,75.022566,1,9.981937,0
2017-12-14,sh.603848,22.7643240000,24.7622056000,21.7845936000,24.5316808000,23.3886620000,28287326,673601428.0000,2,68.993478,1,4.887066,0
2017-12-15,sh.603848,23.6864232000,26.5007468000,22.9564280000,23.6287920000,24.5316808000,29608701,747447045.0000,2,72.216344,1,-3.680503,0
2017-12-18,sh.603848,22.5337992000,22.5722200000,21.2659128000,21.2659128000,23.6287920000,15917576,360500084.0000,2,38.823356,1,-10.000000,0
2017-12-19,sh.603848,20.4206552000,20.9297308000,19.4505300000,19.8155276000,21.2659128000,18218695,381538741.0000,2,44.435841,1,-6.820236,0
2017-12-20,sh.603848,19.8731588000,20.3149980000,19.2680312000,19.4025040000,19.8155276000,14860890,306697127.0000,2,36.246073,1,-2.084336,0
2017-12-21,sh.603848,18.6340880000,19.4985560000,18.1634332000,18.9990856000,19.4025040000,13979757,273435001.0000,2,34.096968,1,-2.079208,0
2017-12-22,sh.603848,18.8646128000,19.6522392000,18.6052724000,19.1719792000,18.9990856000,13871890,277536353.0000,2,33.833878,1,0.910002,0
2017-12-25,sh.603848,18.7301400000,18.8838232000,17.8272512000,18.4611944000,19.1719792000,11983632,228612526.0000,2,29.228371,1,-3.707414,0
2017-12-26,sh.603848,18.2594852000,20.0364472000,18.1826436000,19.6138184000,18.4611944000,17291723,348618267.0000,2,42.174934,1,6.243501,0
2017-12-27,sh.603848,19.2584260000,21.4676220000,19.2007948000,20.9297308000,19.6138184000,21086254,446375360.0000,2,51.429888,1,6.709113,0
2017-12-28,sh.603848,20.2669720000,23.0236644000,19.8059224000,23.0236644000,20.9297308000,20008783,447936973.0000,2,48.801910,1,10.004580,0
2017-12-29,sh.603848,23.8208960000,24.8582576000,21.4676220000,21.7941988000,23.0236644000,24633720,598183930.0000,2,60.082244,1,-5.340003,0
2018-01-02,sh.603848,21.2467024000,23.9745792000,20.8432840000,23.3598464000,21.7941988000,22343110,529806753.0000,2,54.495390,1,7.183777,0
