date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2000-01-04,sz.000540,0.2459871000,0.2489352600,0.2430389400,0.2485667400,0.2430389400,275627,3698872.0000,2,0.813585,1,2.274452,0
2000-01-05,sz.000540,0.2504093400,0.2680983000,0.2469084000,0.2627547600,0.2485667400,2035534,28888546.6700,2,6.008407,1,5.707935,0
2000-01-06,sz.000540,0.2625705000,0.2680983000,0.2583325200,0.2662557000,0.2627547600,638484,9174682.0200,2,1.884651,1,1.332395,0
2000-01-07,sz.000540,0.2704936800,0.2763900000,0.2616492000,0.2732575800,0.2662557000,1238736,18140381.1600,2,3.656451,1,2.629759,0
2000-01-10,sz.000540,0.2727048000,0.2918678400,0.2675455200,0.2822863200,0.2732575800,1431601,21846895.9000,2,4.225742,1,3.304111,0
2000-01-11,sz.000540,0.2819178000,0.2822863200,0.2671770000,0.2684668200,0.2822863200,1073628,15919002.7700,2,3.169092,1,-4.895562,0
2000-01-12,sz.000540,0.2763900000,0.2907622800,0.2634918000,0.2837604000,0.2684668200,1071807,16329815.9000,2,3.163716,1,5.696636,0
2000-01-13,sz.000540,0.2828391000,0.2874456000,0.2693881200,0.2743631400,0.2837604000,709120,10676501.0500,2,2.093152,1,-3.311684,0
2000-01-14,sz.000540,0.2743631400,0.2819178000,0.2688353400,0.2699409000,0.2743631400,692932,10292966.6900,2,2.045369,1,-1.611825,0
2000-01-17,sz.000540,0.2708622000,0.2854187400,0.2699409000,0.2809965000,0.2699409000,773912,11732483.9000,2,2.284402,1,4.095566,0
2000-01-18,sz.000540,0.2841289200,0.3090040200,0.2837604000,0.3077142000,0.2809965000,1674853,27233439.4300,2,4.943763,1,9.508202,0
2000-01-19,sz.000540,0.3126892200,0.3196911000,0.2929734000,0.3093725400,0.3077142000,2049182,33794580.2400,2,6.048692,1,0.538923,0
2000-01-20,sz.000540,0.3071614200,0.3132420000,0.3021864000,0.3110308800,0.3093725400,1019740,17062611.9700,2,3.010027,1,0.536023,0
